,Date,Artist,Track,Duration,Album,Hour
6337,2020-03-10 07:03:00,Nelly,Dilemma (feat. Kelly Rowland),289.666,Simply Deep,7
6338,2020-03-10 08:03:00,Laylow,VAMONOS (feat. Alpha Wann),197.906,TRINITY,8
6339,2020-03-10 08:03:00,SDM,La zone feat. Booba,79.143,La zone,8
6340,2020-03-10 08:03:00,The Voidz,Human Sadness,74.05,Human Sadness,8
6341,2020-03-10 08:03:00,The Voidz,Human Sadness,74.05,Human Sadness,8
6342,2020-03-10 08:03:00,Plain White T's,Hey There Delilah,232.533,All That We Needed,8
6343,2020-03-10 08:03:00,Barış Manço,Fairground,184.532,Susanna - Fairground,8
6344,2020-03-10 08:03:00,No Clear Mind,static,263.546,Dream is Destiny,8
6345,2020-03-10 08:03:00,Dosseh,Francky,185.52,Summer Crack 4,8
6346,2020-03-10 08:03:00,Twisted Wheel,Strife,66.927,Twisted Wheel,8
6347,2020-03-10 10:03:00,Gorillaz,On Melancholy Hill,233.866,Plastic Beach,10
6348,2020-03-10 10:03:00,Plain White T's,Hey There Delilah,232.533,All That We Needed,10
6349,2020-03-10 10:03:00,The Voidz,Human Sadness,296.86,Human Sadness,10
6350,2020-03-10 10:03:00,The Voidz,Human Sadness,296.86,Human Sadness,10
6351,2020-03-10 10:03:00,Twisted Wheel,Strife,260.426,Twisted Wheel,10
6352,2020-03-10 10:03:00,Dosseh,L'odeur du charbon,220.96,L'odeur du charbon,10
6353,2020-03-10 10:03:00,Dosseh,L'odeur du charbon,220.96,Summer Crack 4,10
6354,2020-03-10 10:03:00,Dosseh,L'odeur du charbon - Remix,307.273,L'odeur du charbon,10
6355,2020-03-10 10:03:00,Boney M.,Gotta Go Home,225.626,Oceans Of Fantasy,10
6356,2020-03-10 10:03:00,Boney M.,Rasputin,0.4,Nightflight to Venus,10
6357,2020-03-10 10:03:00,Boney M.,Sunny,19.973,Take The Heat Off Me,10
6358,2020-03-10 10:03:00,Madcon,Beggin - Original Version,218.706,Beggin,10
6359,2020-03-10 10:03:00,Kekra,Wing Chun,186.6,Land,10
6360,2020-03-10 13:03:00,Billie Eilish,No Time To Die,128.693,No Time To Die,13
6361,2020-03-10 13:03:00,Madcon,Beggin - Original Version,218.706,Beggin,13
6362,2020-03-10 13:03:00,Kekra,Wing Chun,186.6,Land,13
6363,2020-03-10 13:03:00,Billie Eilish,No Time To Die,242.265,No Time To Die,13
6364,2020-03-10 13:03:00,Tame Impala,Posthumous Forgiveness,30.046,The Slow Rush,13
6365,2020-03-10 13:03:00,Sparks,This Town Ain't Big Enough For Both Of Us,3.856,Kimono My House,13
6366,2020-03-10 13:03:00,Zeu,Nawa,140.625,Trash Talking - Gold Édition,13
6367,2020-03-10 13:03:00,PLK,Temps perdu,185.026,Mental,13
6368,2020-03-10 13:03:00,Josman,J'allume,40.24,J'allume,13
6369,2020-03-10 13:03:00,Zeu,Nawa,140.625,Trash Talking - Gold Édition,13
6370,2020-03-10 13:03:00,Sparks,This Town Ain't Big Enough For Both Of Us,24.038,Kimono My House,13
6371,2020-03-10 13:03:00,PLK,Temps perdu,185.026,Mental,13
6372,2020-03-10 13:03:00,Josman,J'allume,204.146,J'allume,13
6373,2020-03-10 13:03:00,Mike Williams,Make You Mine (feat. Moa Lisa),202.121,Make You Mine (feat. Moa Lisa),13
6374,2020-03-10 13:03:00,I Am,C'est donc ça nos vies,7.801,Ma 6-t va crack-er (Bande originale du film),13
6375,2020-03-10 13:03:00,Russ,Nobody Knows,215.555,Just In Case,13
6376,2020-03-10 13:03:00,Smallpools,Dreaming,216.56,Smallpools,13
6377,2020-03-10 13:03:00,Roddy Ricch,The Box,196.652,Please Excuse Me For Being Antisocial,13
6378,2020-03-10 15:03:00,Post Malone,Go Flex,143.049,Stoney,15
6379,2020-03-10 15:03:00,Rohff,On fait les choses,292.0,Première Classe 1: Les sessions PC1,15
6380,2020-03-10 15:03:00,Suprême NTM,De personne je ne serai la cible,214.6,Authentik,15
6381,2020-03-10 15:03:00,Disiz La Peste,Elle T'A Eu,197.84,Extra-Lucide,15
6382,2020-03-10 15:03:00,Manic Street Preachers,Motorcycle Emptiness,1.927,Forever Delayed,15
6383,2020-03-10 15:03:00,Led Zeppelin,Babe I'm Gonna Leave You - 1990 Remaster,1.416,Led Zeppelin,15
6384,2020-03-10 15:03:00,LCD Soundsystem,All My Friends - Franz Ferdinand Version,231.565,All My Friends,15
6385,2020-03-10 15:03:00,The Timewriter,Back from Exile,2.321,Diary Of A Lonely Sailor,15
6386,2020-03-10 15:03:00,ISHA,Idole,189.707,"La vie augmente, Vol.3",15
6387,2020-03-10 15:03:00,ISHA,Idole,189.707,Idole,15
6388,2020-03-10 16:03:00,Swing,S'en aller,264.08,ALT F4,16
6389,2020-03-10 16:03:00,Jok'air,"Sa maire aux mères (avec Diddi Trix, Sadek, Luv Resval & Alkpote)",272.378,"Sa maire aux mères (avec Diddi Trix, Sadek, Luv Resval & Alkpote)",16
6390,2020-03-10 16:03:00,Iam,Attentat,203.826,De La Planete Mars,16
6391,2020-03-10 16:03:00,Iam,Tam Tam de l'Afrique,0.859,De La Planete Mars,16
6392,2020-03-10 16:03:00,Iam,Tam Tam de l'Afrique,0.116,De La Planete Mars,16
6393,2020-03-10 16:03:00,Iam,IAM Concept,1.323,De La Planete Mars,16
6394,2020-03-10 16:03:00,Jok'air,"Sa maire aux mères (avec Diddi Trix, Sadek, Luv Resval & Alkpote)",0.208,"Sa maire aux mères (avec Diddi Trix, Sadek, Luv Resval & Alkpote)",16
6395,2020-03-10 16:03:00,Iam,Attentat,0.162,De La Planete Mars,16
6396,2020-03-10 16:03:00,Iam,Planète Mars,0.139,De La Planete Mars,16
6397,2020-03-10 16:03:00,Iam,Planète Mars,100.17,De La Planete Mars,16
6398,2020-03-10 16:03:00,Swing,S'en aller,0.952,ALT F4,16
6399,2020-03-10 16:03:00,Jok'air,"Sa maire aux mères (avec Diddi Trix, Sadek, Luv Resval & Alkpote)",272.378,"Sa maire aux mères (avec Diddi Trix, Sadek, Luv Resval & Alkpote)",16
6400,2020-03-10 16:03:00,Iam,Attentat,253.262,De La Planete Mars,16
6401,2020-03-10 16:03:00,Kaaris,Paradis Ou Enfer,0.882,Or Noir,16
6402,2020-03-10 16:03:00,Teddybears,Sunshine,7.174,Sunshine,16
6403,2020-03-10 16:03:00,Iam,Tam Tam de l'Afrique,0.0,De La Planete Mars,16
6404,2020-03-10 16:03:00,Iam,Tam Tam de l'Afrique,0.255,De La Planete Mars,16
6405,2020-03-10 16:03:00,Iam,IAM Concept,0.023,De La Planete Mars,16
6406,2020-03-10 16:03:00,Iam,IAM Concept,0.185,De La Planete Mars,16
6407,2020-03-10 16:03:00,Kanye West,Runaway,0.185,Runaway,16
6408,2020-03-10 16:03:00,Rohff,On fait les choses,0.185,Première Classe 1: Les sessions PC1,16
6409,2020-03-10 16:03:00,Manic Street Preachers,Motorcycle Emptiness,0.162,Forever Delayed,16
6410,2020-03-10 16:03:00,La Belle Vie,La Vie est Belle,0.162,La vie est belle,16
6411,2020-03-10 16:03:00,Hugo TSR,Alors Dites Pas,0.069,Fenêtre Sur Rue,16
6412,2020-03-10 16:03:00,Hugo TSR,Alors Dites Pas,0.162,Fenêtre Sur Rue,16
6413,2020-03-10 16:03:00,La Belle Vie,Autotune (Damso),0.185,Autotune (Damso),16
6414,2020-03-10 16:03:00,La Belle Vie,Emma,0.185,Emma,16
6415,2020-03-10 16:03:00,Razorlight,America,0.139,Razorlight,16
6416,2020-03-10 16:03:00,Russ,Nobody Knows,0.139,Just In Case,16
6417,2020-03-10 16:03:00,Suprême NTM,De personne je ne serai la cible,0.139,Authentik,16
6418,2020-03-10 16:03:00,John Newman,Love Me Again,0.162,Love Me Again,16
6419,2020-03-10 16:03:00,Led Zeppelin,Babe I'm Gonna Leave You - 1990 Remaster,0.162,Led Zeppelin,16
6420,2020-03-10 16:03:00,The Royal Concept,On Our Way,0.208,Royal,16
6421,2020-03-10 16:03:00,Smallpools,Dreaming,0.185,Smallpools,16
6422,2020-03-10 16:03:00,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),0.185,The Bigger Artist,16
6423,2020-03-10 16:03:00,Post Malone,Go Flex,0.185,Stoney,16
6424,2020-03-10 16:03:00,Jok'air,"Sa maire aux mères (avec Diddi Trix, Sadek, Luv Resval & Alkpote)",124.319,"Sa maire aux mères (avec Diddi Trix, Sadek, Luv Resval & Alkpote)",16
6425,2020-03-10 16:03:00,Jok'air,"Sa maire aux mères (avec Diddi Trix, Sadek, Luv Resval & Alkpote)",0.139,"Sa maire aux mères (avec Diddi Trix, Sadek, Luv Resval & Alkpote)",16
6426,2020-03-10 16:03:00,Hugo TSR,Coma Artificiel,0.162,Fenêtre Sur Rue,16
6427,2020-03-10 16:03:00,Hugo TSR,Coma Artificiel,0.116,Fenêtre Sur Rue,16
6428,2020-03-10 16:03:00,Roddy Ricch,The Box,0.185,Please Excuse Me For Being Antisocial,16
6429,2020-03-10 16:03:00,LCD Soundsystem,All My Friends - Franz Ferdinand Version,0.208,All My Friends,16
6430,2020-03-10 16:03:00,Ladyhawke,Black White & Blue,0.232,Anxiety,16
6431,2020-03-10 16:03:00,The Timewriter,Back from Exile,0.139,Diary Of A Lonely Sailor,16
6432,2020-03-10 16:03:00,Hugo TSR,Point De Départ,2.856,Fenêtre Sur Rue,16
6433,2020-03-10 16:03:00,ISHA,Idole,0.162,"La vie augmente, Vol.3",16
6434,2020-03-10 16:03:00,ISHA,Idole,0.162,Idole,16
6435,2020-03-10 16:03:00,Iam,Attentat,0.162,De La Planete Mars,16
6436,2020-03-10 16:03:00,Iam,Attentat,0.069,De La Planete Mars,16
6437,2020-03-10 16:03:00,Hugo TSR,Ugotrip,0.116,Fenêtre Sur Rue,16
6438,2020-03-10 16:03:00,Hugo TSR,Ugotrip,0.185,Fenêtre Sur Rue,16
6439,2020-03-10 16:03:00,Iam,Planète Mars,0.255,De La Planete Mars,16
6440,2020-03-10 16:03:00,Iam,Planète Mars,0.162,De La Planete Mars,16
6441,2020-03-10 16:03:00,Disiz La Peste,Elle T'A Eu,0.185,Extra-Lucide,16
6442,2020-03-10 16:03:00,Swing,S'en aller,0.139,ALT F4,16
6443,2020-03-10 16:03:00,Booba,CAVALIERO,138.505,CAVALIERO,16
6444,2020-03-10 16:03:00,St. John,Willing to Die,249.103,,16
6445,2020-03-10 16:03:00,Sneazzy,DIEU QUI ME GUIDE,47.345,NOUVO MODE,16
6446,2020-03-10 16:03:00,Suede,Beautiful Ones,11.493,The Best Of,16
6447,2020-03-10 16:03:00,Gorillaz,On Melancholy Hill,233.866,Plastic Beach,16
6448,2020-03-10 16:03:00,Blur,Song 2 - 2012 Remaster,121.16,Blur [Special Edition],16
6449,2020-03-10 16:03:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,16
6450,2020-03-10 16:03:00,Sneazzy,ZÉRO DÉTAIL,260.786,NOUVO MODE,16
6451,2020-03-10 16:03:00,Soso Maness,So Maness,159.906,So Maness,16
6452,2020-03-10 16:03:00,Soso Maness,So Maness,159.906,Mistral,16
6453,2020-03-10 16:03:00,Lefa,Batman,95.533,FAME,16
6454,2020-03-10 16:03:00,Lefa,Bitch (feat. Vald),235.813,FAME,16
6455,2020-03-10 16:03:00,Lefa,Fame,139.306,Fame,16
6456,2020-03-10 16:03:00,Lefa,Fame,139.306,FAME,16
6457,2020-03-10 16:03:00,Dropgun,Sanctuary,158.095,Sanctuary,16
6458,2020-03-10 16:03:00,Joris Delacroix,Let You Down,8.064,Night Visions,16
6459,2020-03-10 17:03:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,17
6460,2020-03-10 17:03:00,Sneazzy,RDV,6.932,,17
6461,2020-03-10 17:03:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,17
6462,2020-03-10 17:03:00,Sneazzy,RDV,29.339,,17
6463,2020-03-10 17:03:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,17
6464,2020-03-10 17:03:00,Sneazzy,RDV,202.16,,17
6465,2020-03-10 17:03:00,Sneazzy,J'ATTENDAIS,199.386,,17
6466,2020-03-10 17:03:00,Sneazzy,NON STOP,170.898,,17
6467,2020-03-10 17:03:00,Nekfeu,Alunissons,278.333,Les étoiles vagabondes : expansion,17
6468,2020-03-10 17:03:00,Kekra,Wing Chun,186.6,Land,17
6469,2020-03-10 17:03:00,Dinos,Coeurjacking,190.573,Taciturne,17
6470,2020-03-10 17:03:00,Sneazzy,GUÉRILLA,194.506,,17
6471,2020-03-10 17:03:00,Laylow,Maladresse,7.275,,17
6472,2020-03-10 17:03:00,Joris Delacroix,Let You Down,18.738,Night Visions,17
6473,2020-03-10 17:03:00,Gorillaz,On Melancholy Hill,182.462,Plastic Beach,17
6474,2020-03-10 18:03:00,Iam,Bouger la tête,169.389,L'école du micro d'argent,18
6475,2020-03-10 18:03:00,Booba,CAVALIERO,138.505,CAVALIERO,18
6476,2020-03-10 18:03:00,St. John,Willing to Die,249.103,,18
6477,2020-03-10 18:03:00,Sneazzy,DIEU QUI ME GUIDE,132.307,NOUVO MODE,18
6478,2020-03-10 18:03:00,Suede,Beautiful Ones,1.184,The Best Of,18
6479,2020-03-10 18:03:00,Gorillaz,On Melancholy Hill,65.41,Plastic Beach,18
6480,2020-03-10 20:03:00,Booba,BB,3.776,BB,20
6481,2020-03-10 20:03:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,20
6482,2020-03-10 20:03:00,Sneazzy,ZÉRO DÉTAIL,260.786,NOUVO MODE,20
6483,2020-03-10 20:03:00,Nelly,Dilemma (feat. Kelly Rowland),289.666,Simply Deep,20
6484,2020-03-10 20:03:00,Sneazzy,ZÉRO DÉTAIL,260.786,NOUVO MODE,20
6485,2020-03-11 07:03:00,Soso Maness,So Maness,59.136,So Maness,7
6486,2020-03-11 07:03:00,Soso Maness,So Maness,59.136,Mistral,7
6487,2020-03-11 07:03:00,Vald,Ignorant,166.306,Ce monde est cruel,7
6488,2020-03-11 07:03:00,Oasis,Let's All Make Believe,206.923,Go Let It Out,7
6489,2020-03-11 07:03:00,Oasis,Let's All Make Believe,206.923,Go Let It Out,7
6490,2020-03-11 07:03:00,Oasis,Let's All Make Believe,9.11,Go Let It Out,7
6491,2020-03-11 07:03:00,Oasis,Let's All Make Believe,9.11,Go Let It Out,7
6492,2020-03-11 07:03:00,Oasis,Let's All Make Believe,233.64,Go Let It Out,7
6493,2020-03-11 07:03:00,Oasis,Let's All Make Believe,233.64,Go Let It Out,7
6494,2020-03-11 07:03:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,7
6495,2020-03-11 07:03:00,Sneazzy,ZÉRO DÉTAIL,245.183,NOUVO MODE,7
6496,2020-03-11 07:03:00,Sneazzy,ÉTINCELLES,36.53,NOUVO MODE,7
6497,2020-03-11 07:03:00,Sneazzy,ZÉRO DÉTAIL,0.94,NOUVO MODE,7
6498,2020-03-11 07:03:00,Soso Maness,So Maness,9.63,So Maness,7
6499,2020-03-11 07:03:00,Soso Maness,So Maness,9.63,Mistral,7
6500,2020-03-11 07:03:00,Sneazzy,ÉTINCELLES,153.53,NOUVO MODE,7
6501,2020-03-11 07:03:00,SDM,La zone feat. Booba,195.377,La zone,7
6502,2020-03-11 08:03:00,Laylow,VAMONOS (feat. Alpha Wann),197.906,TRINITY,8
6503,2020-03-11 08:03:00,Booba,CAVALIERO,138.505,CAVALIERO,8
6504,2020-03-11 08:03:00,St. John,Willing to Die,249.103,,8
6505,2020-03-11 08:03:00,Oasis,Half the World Away,117.823,The Masterplan,8
6506,2020-03-11 08:03:00,Booba,CAVALIERO,138.505,CAVALIERO,8
6507,2020-03-11 09:03:00,St. John,Willing to Die,149.194,,9
6508,2020-03-11 09:03:00,Gorillaz,Feel Good Inc.,222.64,,9
6509,2020-03-11 09:03:00,Gorillaz,On Melancholy Hill,233.866,Plastic Beach,9
6510,2020-03-11 09:03:00,Gorillaz,Tranz,1.091,,9
6511,2020-03-11 09:03:00,Gorillaz,Clint Eastwood,50.406,,9
6512,2020-03-11 09:03:00,Gorillaz,Humility (feat. George Benson),197.933,,9
6513,2020-03-11 09:03:00,Gorillaz,Tranz,162.626,,9
6514,2020-03-11 09:03:00,Gorillaz,Hollywood (feat. Snoop Dogg & Jamie Principle),293.493,,9
6515,2020-03-11 09:03:00,Gorillaz,Kansas,248.493,,9
6516,2020-03-11 09:03:00,Gorillaz,Sorcererz,180.373,,9
6517,2020-03-11 09:03:00,Gorillaz,Idaho,222.2,,9
6518,2020-03-11 09:03:00,Gorillaz,Lake Zurich,253.626,,9
6519,2020-03-11 09:03:00,Gorillaz,Magic City,239.613,The Now Now,9
6520,2020-03-11 09:03:00,Gorillaz,Fire Flies,233.373,The Now Now,9
6521,2020-03-11 09:03:00,Gorillaz,One Percent,141.36,The Now Now,9
6522,2020-03-11 10:03:00,Gorillaz,Souk Eye,274.76,,10
6523,2020-03-11 10:03:00,Gorillaz,Superfast Jellyfish (feat. Gruff Rhys and De La Soul),19.969,,10
6524,2020-03-11 10:03:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,10
6525,2020-03-11 10:03:00,Sneazzy,RDV,31.104,,10
6526,2020-03-11 10:03:00,Booba,CAVALIERO,138.505,CAVALIERO,10
6527,2020-03-11 10:03:00,St. John,Willing to Die,249.103,,10
6528,2020-03-11 10:03:00,Sneazzy,DIEU QUI ME GUIDE,204.306,NOUVO MODE,10
6529,2020-03-11 10:03:00,Suede,Beautiful Ones,230.866,The Best Of,10
6530,2020-03-11 10:03:00,Gorillaz,On Melancholy Hill,233.866,Plastic Beach,10
6531,2020-03-11 10:03:00,Blur,Song 2 - 2012 Remaster,89.565,Blur [Special Edition],10
6532,2020-03-11 10:03:00,Joris Delacroix,Leaving Space,362.666,Night Visions,10
6533,2020-03-11 10:03:00,Lefa,Y'a R,180.0,Next album est dans mon phone,10
6534,2020-03-11 10:03:00,Nelly,Dilemma (feat. Kelly Rowland),289.666,Simply Deep,10
6535,2020-03-11 10:03:00,Vald,Ignorant,28.509,Ce monde est cruel,10
6536,2020-03-11 10:03:00,Laylow,BURNING MAN (feat. Lomepal),202.173,TRINITY,10
6537,2020-03-11 10:03:00,Laylow,VAMONOS (feat. Alpha Wann),161.717,TRINITY,10
6538,2020-03-11 10:03:00,SDM,La zone feat. Booba,195.377,La zone,10
6539,2020-03-11 11:03:00,Oasis,Half the World Away,261.8,The Masterplan,11
6540,2020-03-11 11:03:00,Oasis,Rockin' Chair,275.84,The Masterplan,11
6541,2020-03-11 11:03:00,Oasis,Rockin' Chair,275.84,The Masterplan,11
6542,2020-03-11 11:03:00,Oasis,The Masterplan,190.008,The Masterplan,11
6543,2020-03-11 11:03:00,Oasis,The Masterplan,190.008,The Masterplan,11
6544,2020-03-11 11:03:00,Oasis,Acquiesce,264.96,The Masterplan,11
6545,2020-03-11 11:03:00,Oasis,Underneath the Sky,201.133,The Masterplan,11
6546,2020-03-11 11:03:00,C418,Beton,1.114,Excursions,11
6547,2020-03-11 11:03:00,C418,Figure 8,135.453,Excursions,11
6548,2020-03-11 11:03:00,Oasis,Cast No Shadow,13.49,(What's the Story) Morning Glory?,11
6549,2020-03-11 11:03:00,Plain White T's,Hey There Delilah,232.533,All That We Needed,11
6550,2020-03-11 11:03:00,Barış Manço,Fairground,184.532,Susanna - Fairground,11
6551,2020-03-11 11:03:00,No Clear Mind,static,263.546,Dream is Destiny,11
6552,2020-03-11 11:03:00,Dosseh,Francky,134.045,Summer Crack 4,11
6553,2020-03-11 11:03:00,Dosseh,L'odeur du charbon,1.369,L'odeur du charbon,11
6554,2020-03-11 11:03:00,Dosseh,L'odeur du charbon,1.369,Summer Crack 4,11
6555,2020-03-11 11:03:00,Twisted Wheel,Strife,0.487,Twisted Wheel,11
6556,2020-03-11 11:03:00,Dosseh,L'odeur du charbon - Remix,199.714,L'odeur du charbon,11
6557,2020-03-11 12:03:00,Ninho,Lettre à une femme,157.766,,12
6558,2020-03-11 12:03:00,Lonepsi,Athéna,7.964,,12
6559,2020-03-11 12:03:00,Booba,CAVALIERO,2.763,CAVALIERO,12
6560,2020-03-11 12:03:00,Gorillaz,On Melancholy Hill,233.866,Plastic Beach,12
6561,2020-03-11 12:03:00,Blur,Song 2 - 2012 Remaster,121.16,Blur [Special Edition],12
6562,2020-03-11 12:03:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,12
6563,2020-03-11 12:03:00,Sneazzy,ZÉRO DÉTAIL,260.786,NOUVO MODE,12
6564,2020-03-11 12:03:00,Soso Maness,So Maness,159.906,So Maness,12
6565,2020-03-11 12:03:00,Soso Maness,So Maness,159.906,Mistral,12
6566,2020-03-11 12:03:00,Lefa,Batman,95.533,FAME,12
6567,2020-03-11 12:03:00,Lefa,Bitch (feat. Vald),235.813,FAME,12
6568,2020-03-11 13:03:00,Lefa,Fame,139.306,Fame,13
6569,2020-03-11 13:03:00,Lefa,Fame,139.306,FAME,13
6570,2020-03-11 13:03:00,Dropgun,Sanctuary,158.095,Sanctuary,13
6571,2020-03-11 13:03:00,Joris Delacroix,Let You Down,270.026,Night Visions,13
6572,2020-03-11 13:03:00,Nekfeu,Martin Eden,290.07,Feu,13
6573,2020-03-11 13:03:00,Nekfeu,Martin Eden,290.07,Feu,13
6574,2020-03-11 13:03:00,Booba,CAVALIERO,138.505,CAVALIERO,13
6575,2020-03-11 13:03:00,St. John,Willing to Die,166.685,,13
6576,2020-03-11 13:03:00,Mitski,Nobody,193.429,Be the Cowboy,13
6577,2020-03-11 13:03:00,Allie X,Susie Save Your Love,4.229,,13
6578,2020-03-11 13:03:00,Mitski,Geyser,143.57,,13
6579,2020-03-11 13:03:00,Mitski,Why Didn't You Stop Me?,141.978,,13
6580,2020-03-11 13:03:00,Mitski,Old Friend,112.91,,13
6581,2020-03-11 13:03:00,Mitski,A Pearl,156.145,,13
6582,2020-03-11 13:03:00,Mitski,Lonesome Love,110.919,,13
6583,2020-03-11 13:03:00,Mitski,Remember My Name,135.313,,13
6584,2020-03-11 13:03:00,Mitski,Me and My Husband,137.141,,13
6585,2020-03-11 13:03:00,Mitski,Come into the Water,92.384,,13
6586,2020-03-11 13:03:00,Mitski,Nobody,193.429,Be the Cowboy,13
6587,2020-03-11 13:03:00,Mitski,Pink in the Night,0.456,,13
6588,2020-03-11 13:03:00,Mitski,Nobody,126.27,Be the Cowboy,13
6589,2020-03-11 13:03:00,St. John,Willing to Die,3.947,,13
6590,2020-03-11 13:03:00,moumoon,"Hello, shooting-star",277.64,moumoon BEST -FULLMOON-,13
6591,2020-03-11 14:03:00,Alpha Wann,LE PIÈGE,1.393,UNE MAIN LAVE L'AUTRE,14
6592,2020-03-11 14:03:00,Oasis,Hello,24.88,,14
6593,2020-03-11 14:03:00,Alpha Wann,STUPÉFIANT ET NOIR,1.091,UNE MAIN LAVE L'AUTRE,14
6594,2020-03-11 14:03:00,Alpha Wann,LE TOUR,174.48,UNE MAIN LAVE L'AUTRE,14
6595,2020-03-11 17:03:00,Alpha Wann,CASCADE - Remix,211.213,UNE MAIN LAVE L'AUTRE,17
6596,2020-03-11 17:03:00,Alpha Wann,PARACHUTE CHANEL,151.5,UNE MAIN LAVE L'AUTRE,17
6597,2020-03-11 17:03:00,Booba,CAVALIERO,138.505,CAVALIERO,17
6598,2020-03-11 17:03:00,Booba,Nougat,177.373,Trône,17
6599,2020-03-11 17:03:00,Booba,Pitbull,0.51,Ouest Side,17
6600,2020-03-11 17:03:00,Sadek,Roulette russe 11 #Trophées,39.07,,17
6601,2020-03-11 17:03:00,Booba,Le Duc de Boulogne,218.666,Ouest Side,17
6602,2020-03-11 17:03:00,Oxmo Puccino,Toucher l'horizon - Remasterisé,178.32,Le cactus de Sibérie,17
6603,2020-03-11 17:03:00,Keny Arkana,Je me barre,209.346,,17
6604,2020-03-11 17:03:00,Damso,BruxellesVie,4.307,,17
6605,2020-03-11 17:03:00,Booba,Destinée,312.093,Temps mort,17
6606,2020-03-11 17:03:00,Youssoupha,Menace de mort,242.981,,17
6607,2020-03-11 17:03:00,Dinos,Namek,236.706,,17
6608,2020-03-11 18:03:00,MC Solaar,Caroline,232.854,Le tour de la question,18
6609,2020-03-11 18:03:00,Shurik'n,Lettre,110.666,,18
6610,2020-03-11 18:03:00,Katie Melua,Nine Million Bicycles,197.16,,18
6611,2020-03-11 18:03:00,Katie Melua,Spider's Web - Single Version,238.0,,18
6612,2020-03-11 18:03:00,Katie Melua,Piece By Piece,204.373,,18
6613,2020-03-11 18:03:00,Sting,Shape Of My Heart,97.404,,18
6614,2020-03-11 18:03:00,Maes,Imparfait,160.626,Les derniers salopards,18
6615,2020-03-11 18:03:00,Maes,Dragovic,3.529,,18
6616,2020-03-11 18:03:00,Maes,Street,184.32,Les derniers salopards,18
6617,2020-03-11 18:03:00,Oasis,Let's All Make Believe,233.64,Go Let It Out,18
6618,2020-03-11 18:03:00,Oasis,Let's All Make Believe,233.64,Go Let It Out,18
6619,2020-03-11 18:03:00,Maes,Elvira,133.954,,18
6620,2020-03-11 18:03:00,Oasis,Let's All Make Believe,233.64,Go Let It Out,18
6621,2020-03-11 18:03:00,Oasis,Let's All Make Believe,233.64,Go Let It Out,18
6622,2020-03-11 19:03:00,Oasis,Let's All Make Believe,233.64,Go Let It Out,19
6623,2020-03-11 19:03:00,Oasis,Let's All Make Believe,233.64,Go Let It Out,19
6624,2020-03-11 19:03:00,Angèle,Oui ou non,196.8,Brol La Suite,19
6625,2020-03-11 19:03:00,Angèle,Insomnies,90.43,Brol La Suite,19
6626,2020-03-11 23:03:00,Angèle,Insomnies,5.804,Brol La Suite,23
6627,2020-03-11 23:03:00,Luv Resval,Crystal Lake (feat. Freeze Corleone),161.94,Crystal Lake (feat. Freeze Corleone),23
6628,2020-03-11 23:03:00,Booba,CAVALIERO,138.505,CAVALIERO,23
6629,2020-03-11 23:03:00,Sadek,Roulette russe 11 #Trophées,83.289,,23
6630,2020-03-11 23:03:00,St. John,Willing to Die,130.821,,23
6631,2020-03-11 23:03:00,Gorillaz,One Percent,141.36,The Now Now,23
6632,2020-03-11 23:03:00,Gorillaz,Fire Flies,15.896,The Now Now,23
6633,2020-03-11 23:03:00,Gorillaz,Magic City,1.648,The Now Now,23
6634,2020-03-11 23:03:00,Gorillaz,Magic City,1.973,The Now Now,23
6635,2020-03-11 23:03:00,Booba,CAVALIERO,2.414,CAVALIERO,23
6636,2020-03-11 23:03:00,Booba,CAVALIERO,138.505,CAVALIERO,23
6637,2020-03-11 23:03:00,St. John,Willing to Die,117.598,,23
6638,2020-03-11 23:03:00,The Baby Duo,Hush Little Baby,90.318,,23
6639,2020-03-11 23:03:00,Peter Matkowski,Creep,235.631,,23
6640,2020-03-11 23:03:00,Thomas Loof,How Far I'll Go,96.68,,23
6641,2020-03-11 23:03:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,23
6642,2020-03-12 00:03:00,Sneazzy,ZÉRO DÉTAIL,260.786,NOUVO MODE,0
6643,2020-03-12 00:03:00,Soso Maness,So Maness,159.906,So Maness,0
6644,2020-03-12 00:03:00,Soso Maness,So Maness,159.906,Mistral,0
6645,2020-03-12 00:03:00,Lefa,Batman,95.533,FAME,0
6646,2020-03-12 00:03:00,Lefa,Bitch (feat. Vald),100.829,FAME,0
6647,2020-03-12 00:03:00,Dire Straits,Sultans Of Swing,348.4,Dire Straits,0
6648,2020-03-12 00:03:00,Gorillaz,One Percent,8.568,The Now Now,0
6649,2020-03-12 00:03:00,Joris Delacroix,Let You Down,190.996,Night Visions,0
6650,2020-03-12 00:03:00,Nekfeu,Martin Eden,434.996,Feu,0
